,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets
1273,20150112,15:32:58,malay,female,thin,26.0,yes,young,small,orange,traditional,yellow,long sleeve,blue,long,blankets,3,9,no,30.0,3.0,8.0,3.108304877,101.7041351,3.0
1274,20160901,18:11:00,malay,male,fat,46.0,no,baby,small,black,formal,yellow,short_sleeve,orange,long,blankets,4,8,yes,39.0,1.0,7.0,3.087959862,101.7208435,1.0
1275,20151225,2:07:27,malay,male,fat,23.0,yes,no_kids,big,yellow,traditional,green,long sleeve,red,short,clothes,3,8,no,46.0,5.0,19.0,3.175348902,101.7041375,3.0
1276,20160128,7:03:34,malay,male,fat,45.0,yes,no_kids,big,purple,casual,green,long sleeve,green,long,blankets,4,7,yes,37.0,0.0,20.0,3.196101274,101.7573965,2.0
1277,20160601,10:16:33,chinese,male,thin,21.0,no,toddler,small,black,traditional,brown,short_sleeve,brown,short,clothes,4,7,no,48.0,0.0,18.0,3.182944546,101.7576727,1.0
1278,20160802,14:40:27,malay,female,fat,43.0,no,toddler,big,yellow,formal,white,short_sleeve,blue,short,blankets,6,8,no,40.0,1.0,15.0,3.172892508,101.7257918,1.0
1279,20150712,4:25:28,foreigner,female,fat,34.0,yes,toddler,small,yellow,traditional,brown,short_sleeve,orange,long,clothes,4,8,yes,33.0,0.0,12.0,3.114830326,101.7580026,3.0
1280,20150412,6:41:09,malay,female,thin,29.0,yes,toddler,big,orange,formal,yellow,short_sleeve,pink,short,blankets,6,9,yes,47.0,0.0,21.0,3.149008307,101.7439399,2.0
1281,20161001,23:09:00,malay,male,moderate,42.0,no,toddler,small,pink,traditional,black,short_sleeve,white,long,clothes,5,8,no,53.0,0.0,16.0,3.105882168,101.7195798,2.0
1282,20160130,7:16:47,chinese,female,fat,33.0,no,toddler,small,orange,traditional,brown,long sleeve,grey,short,blankets,5,8,no,25.0,3.0,7.0,3.147507522,101.735459,2.0
1283,20160301,1:57:23,chinese,female,moderate,42.0,yes,toddler,small,blue,traditional,orange,long sleeve,pink,short,blankets,3,8,yes,37.0,5.0,12.0,3.193638536,101.7481171,2.0
1284,20151229,16:19:39,malay,male,fat,24.0,no,no_kids,big,red,traditional,pink,long sleeve,blue,short,clothes,4,9,no,17.0,5.0,19.0,3.134318934,101.7833511,3.0
1285,20160702,13:48:32,foreigner,male,thin,21.0,yes,toddler,small,blue,traditional,purple,short_sleeve,white,short,clothes,5,7,yes,23.0,4.0,15.0,3.096311318,101.7232233,1.0
1286,20151227,2:02:15,malay,female,moderate,32.0,yes,toddler,big,red,traditional,green,short_sleeve,brown,long,blankets,6,7,yes,33.0,4.0,21.0,3.124784311,101.7747505,2.0
1287,20160121,4:45:54,foreigner,female,moderate,48.0,yes,no_kids,big,orange,formal,brown,long sleeve,green,long,blankets,3,9,yes,45.0,5.0,11.0,3.171723354,101.7261404,3.0
1288,20161202,2:46:06,foreigner,female,moderate,50.0,no,baby,big,blue,casual,brown,long sleeve,yellow,long,clothes,5,7,yes,48.0,5.0,9.0,3.183586297,101.7046907,2.0
1289,20160123,13:51:38,foreigner,female,moderate,55.0,no,young,small,green,traditional,green,long sleeve,grey,long,clothes,3,7,yes,12.0,0.0,21.0,3.141220393,101.7571398,2.0
1290,20160802,3:48:28,malay,male,moderate,60.0,yes,young,small,green,traditional,white,long sleeve,blue_jeans,long,blankets,3,9,no,24.0,5.0,13.0,3.120962278,101.7052766,2.0
1291,20160301,20:31:08,foreigner,male,fat,22.0,yes,toddler,big,red,casual,green,long sleeve,yellow,long,clothes,5,9,no,30.0,4.0,21.0,3.114811955,101.7420008,2.0
1292,20150812,4:37:16,indian,male,thin,57.0,yes,toddler,small,blue,casual,brown,short_sleeve,purple,short,clothes,5,8,no,36.0,1.0,19.0,3.121622978,101.7359687,2.0
1293,20161102,17:42:13,indian,female,moderate,36.0,no,toddler,big,white,casual,black,long sleeve,red,long,clothes,3,8,no,13.0,4.0,16.0,3.096480153,101.7004139,2.0
1294,20160223,23:03:59,malay,male,fat,38.0,yes,baby,small,black,casual,white,short_sleeve,grey,short,clothes,3,9,yes,58.0,1.0,10.0,3.18415058,101.7060685,1.0
1295,20150812,16:44:28,indian,male,thin,24.0,yes,baby,big,white,casual,green,long sleeve,blue,short,clothes,5,7,yes,16.0,5.0,13.0,3.118797614,101.7579689,3.0
1296,20160602,11:14:31,indian,male,moderate,42.0,yes,young,small,grey,formal,yellow,long sleeve,black,long,clothes,5,10,yes,24.0,5.0,15.0,3.180450573,101.7276062,1.0
1297,20160224,4:40:45,malay,female,fat,21.0,yes,toddler,small,grey,formal,orange,long sleeve,black,short,clothes,6,7,no,57.0,1.0,14.0,3.158944903,101.7409697,2.0
1298,20160103,11:45:55,malay,female,fat,22.0,yes,no_kids,big,green,casual,black,short_sleeve,purple,long,clothes,4,8,yes,43.0,5.0,9.0,3.091773975,101.7353213,1.0
1299,20160602,6:29:24,malay,male,fat,33.0,yes,young,big,pink,traditional,yellow,short_sleeve,orange,long,blankets,3,7,yes,22.0,5.0,16.0,3.089408683,101.784555,2.0
1300,20160223,5:14:08,foreigner,male,fat,22.0,yes,toddler,big,white,traditional,white,long sleeve,brown,long,blankets,3,10,no,38.0,1.0,13.0,3.171250834,101.7292032,2.0
1301,20161002,3:56:06,malay,female,fat,23.0,yes,toddler,big,purple,formal,black,long sleeve,brown,short,blankets,3,7,no,35.0,2.0,9.0,3.112306422,101.7346095,3.0
1302,20160222,11:00:38,chinese,female,fat,49.0,yes,young,big,purple,casual,white,short_sleeve,purple,short,clothes,4,8,no,25.0,2.0,19.0,3.121405961,101.7319936,1.0
1303,20150112,2:06:12,malay,male,moderate,59.0,yes,baby,big,purple,casual,brown,short_sleeve,green,long,blankets,6,9,yes,49.0,3.0,20.0,3.188743908,101.7349813,2.0
1304,20150612,22:38:22,malay,female,moderate,36.0,no,no_kids,small,purple,casual,orange,short_sleeve,blue,long,clothes,5,9,no,17.0,3.0,19.0,3.168928084,101.7130397,2.0
1305,20160103,6:57:18,malay,female,fat,23.0,yes,young,big,green,casual,green,short_sleeve,blue,short,blankets,5,7,no,20.0,3.0,21.0,3.145714522,101.7428832,3.0
1306,20151231,21:31:49,malay,male,fat,40.0,no,young,small,red,casual,purple,long sleeve,grey,short,clothes,3,9,yes,27.0,3.0,20.0,3.152146117,101.7593722,1.0
1307,20161202,9:09:11,malay,male,moderate,39.0,yes,toddler,small,brown,casual,brown,short_sleeve,blue,long,blankets,6,8,yes,37.0,4.0,8.0,3.182296207,101.7195195,3.0
1308,20160222,17:27:57,malay,female,fat,32.0,yes,no_kids,big,blue,formal,red,long sleeve,blue,long,clothes,3,9,no,59.0,2.0,7.0,3.128711344,101.7042147,3.0
1309,20150812,11:40:16,chinese,male,moderate,24.0,yes,baby,big,orange,formal,black,short_sleeve,green,short,clothes,3,8,no,18.0,3.0,7.0,3.155828368,101.7819481,2.0
1310,20151222,12:44:10,foreigner,male,moderate,22.0,yes,baby,small,black,formal,black,short_sleeve,purple,long,clothes,5,9,yes,26.0,1.0,12.0,3.130350007,101.7852247,1.0
1311,20150912,12:35:33,malay,female,fat,42.0,yes,no_kids,big,red,casual,grey,long sleeve,blue,long,blankets,3,10,no,18.0,1.0,11.0,3.152888538,101.7178613,3.0
1312,20160113,0:18:56,foreigner,male,thin,18.0,yes,baby,big,pink,traditional,black,short_sleeve,yellow,short,clothes,3,8,yes,59.0,2.0,18.0,3.145250509,101.7558431,2.0
1313,20160116,21:40:30,foreigner,male,fat,42.0,yes,toddler,big,red,casual,brown,long sleeve,black,long,clothes,6,7,yes,19.0,5.0,9.0,3.160532308,101.7556656,2.0
1314,20150112,12:48:51,indian,male,moderate,38.0,no,toddler,small,green,casual,grey,short_sleeve,pink,long,blankets,6,8,yes,57.0,1.0,11.0,3.107263317,101.7176012,1.0
1315,20160121,16:16:04,chinese,female,moderate,36.0,yes,toddler,small,pink,casual,blue,long sleeve,yellow,short,clothes,3,7,yes,38.0,1.0,16.0,3.113057709,101.7640762,2.0
1316,20160801,22:58:19,chinese,female,fat,25.0,yes,young,big,white,traditional,green,long sleeve,green,short,clothes,5,10,yes,14.0,5.0,10.0,3.141878359,101.7586076,3.0
1317,20160228,6:25:16,malay,male,thin,47.0,no,young,big,yellow,formal,green,long sleeve,orange,long,clothes,5,8,yes,56.0,4.0,9.0,3.17540584,101.7491134,2.0
1318,20160213,10:32:11,indian,female,moderate,29.0,no,no_kids,small,pink,casual,orange,long sleeve,grey,long,blankets,4,7,yes,42.0,4.0,16.0,3.138725363,101.7348033,3.0
1319,20160226,20:10:19,indian,female,thin,47.0,yes,toddler,small,blue,traditional,black,long sleeve,white,long,blankets,5,8,yes,36.0,4.0,9.0,3.14600305,101.7123989,3.0
1320,20160222,5:56:10,chinese,female,moderate,58.0,no,young,small,pink,traditional,yellow,short_sleeve,black,short,blankets,3,9,yes,39.0,5.0,19.0,3.1739622,101.7799993,2.0
1321,20151227,19:16:02,malay,male,moderate,37.0,yes,toddler,small,blue,traditional,orange,long sleeve,black,short,blankets,3,10,no,44.0,2.0,12.0,3.176858836,101.7719509,2.0
1322,20160217,4:55:14,indian,female,thin,34.0,no,young,small,purple,casual,green,short_sleeve,yellow,short,clothes,5,10,yes,12.0,1.0,7.0,3.178762735,101.7147081,2.0
1323,20160201,16:24:28,foreigner,male,fat,57.0,yes,young,small,red,casual,white,long sleeve,blue_jeans,short,clothes,3,8,yes,38.0,3.0,15.0,3.197360025,101.7573613,1.0
1324,20160902,12:53:46,malay,female,fat,51.0,yes,young,small,white,casual,black,short_sleeve,brown,short,blankets,4,9,no,60.0,5.0,16.0,3.133113702,101.7778083,1.0
1325,20160114,18:16:15,chinese,male,fat,51.0,no,toddler,small,pink,traditional,yellow,short_sleeve,brown,short,blankets,3,7,yes,56.0,2.0,15.0,3.151153657,101.7871622,2.0
1326,20160129,20:13:25,malay,female,fat,40.0,yes,no_kids,big,green,formal,orange,long sleeve,pink,long,clothes,4,10,yes,43.0,0.0,21.0,3.17012098,101.7317027,3.0
1327,20160127,10:58:32,malay,female,moderate,37.0,no,no_kids,small,yellow,traditional,white,short_sleeve,blue_jeans,short,clothes,3,8,yes,32.0,0.0,17.0,3.169058026,101.7638208,1.0
1328,20160120,21:57:24,malay,female,fat,34.0,no,baby,small,brown,traditional,orange,short_sleeve,pink,short,blankets,6,10,yes,59.0,4.0,11.0,3.121051287,101.7774674,2.0
1329,20160115,1:33:12,indian,female,moderate,50.0,no,no_kids,small,white,traditional,brown,short_sleeve,grey,long,clothes,4,7,yes,45.0,3.0,14.0,3.101804193,101.7315045,3.0
1330,20150512,5:50:58,foreigner,female,fat,48.0,no,toddler,small,orange,traditional,purple,long sleeve,black,short,blankets,3,10,yes,14.0,4.0,10.0,3.157179811,101.7415904,2.0
1331,20160127,15:15:35,chinese,male,fat,53.0,no,young,small,white,traditional,grey,long sleeve,black,long,clothes,6,8,no,21.0,0.0,9.0,3.161860299,101.7874925,3.0
1332,20160103,16:25:52,malay,male,fat,46.0,yes,toddler,small,red,traditional,blue,short_sleeve,green,long,clothes,6,9,no,12.0,5.0,17.0,3.094789526,101.766377,2.0
1333,20151218,4:03:57,chinese,female,moderate,29.0,yes,baby,big,orange,casual,grey,short_sleeve,blue,long,blankets,4,9,no,55.0,1.0,17.0,3.177424257,101.7241462,3.0
1334,20160501,15:22:19,foreigner,male,moderate,20.0,yes,toddler,big,red,casual,purple,short_sleeve,blue,long,clothes,4,7,no,42.0,1.0,16.0,3.114587969,101.7382439,3.0
1335,20160502,10:16:31,indian,female,fat,34.0,yes,young,small,white,traditional,green,short_sleeve,grey,short,blankets,5,9,yes,56.0,1.0,13.0,3.130088461,101.7441308,2.0
1336,20151221,16:59:07,chinese,male,moderate,40.0,no,toddler,big,purple,formal,grey,short_sleeve,orange,long,clothes,3,9,no,51.0,5.0,12.0,3.109718599,101.7428891,2.0
1337,20160115,6:02:14,malay,female,thin,25.0,yes,toddler,big,green,formal,green,long sleeve,blue,long,clothes,6,8,yes,23.0,0.0,13.0,3.176902128,101.777353,1.0
1338,20160127,19:15:32,foreigner,female,fat,40.0,yes,baby,big,black,traditional,green,short_sleeve,white,long,clothes,6,8,no,31.0,0.0,21.0,3.160587004,101.7246714,3.0
1339,20160218,4:04:38,chinese,female,moderate,21.0,yes,young,big,pink,formal,white,long sleeve,blue_jeans,long,clothes,5,9,yes,21.0,4.0,11.0,3.183662487,101.7364608,2.0
1340,20160601,7:18:43,foreigner,female,moderate,45.0,no,baby,small,orange,traditional,black,long sleeve,black,short,blankets,5,7,yes,59.0,5.0,7.0,3.111978618,101.7110719,2.0
1341,20160102,15:01:58,foreigner,male,thin,40.0,yes,toddler,small,orange,casual,yellow,short_sleeve,blue_jeans,long,clothes,4,10,no,50.0,1.0,20.0,3.193544278,101.7069426,2.0
1342,20150512,11:50:31,foreigner,female,thin,33.0,yes,toddler,big,yellow,formal,green,long sleeve,purple,long,clothes,6,8,yes,55.0,5.0,21.0,3.145276374,101.7170579,1.0
1343,20160216,9:48:22,foreigner,female,thin,42.0,yes,no_kids,big,orange,formal,black,long sleeve,black,long,clothes,4,8,yes,43.0,0.0,21.0,3.183107654,101.7163803,2.0
1344,20151231,18:14:04,indian,male,moderate,36.0,no,toddler,big,white,formal,black,short_sleeve,white,short,clothes,5,8,no,25.0,2.0,7.0,3.16837828,101.7137751,1.0
1345,20160226,3:01:31,foreigner,female,fat,51.0,yes,toddler,big,red,formal,red,long sleeve,white,long,blankets,4,7,no,33.0,5.0,12.0,3.19091171,101.7579051,1.0
1346,20160501,19:57:37,malay,male,fat,33.0,yes,toddler,small,green,traditional,grey,long sleeve,blue,short,clothes,4,8,yes,22.0,0.0,17.0,3.13246483,101.7844037,1.0
1347,20161202,10:40:43,foreigner,female,fat,26.0,no,young,big,white,formal,yellow,short_sleeve,blue,short,clothes,5,8,yes,44.0,4.0,16.0,3.144638297,101.7331698,2.0
1348,20160229,8:40:37,indian,male,thin,53.0,yes,no_kids,small,green,traditional,green,long sleeve,orange,long,clothes,4,8,no,41.0,5.0,10.0,3.104230459,101.7630217,3.0
1349,20160125,7:30:07,malay,female,fat,26.0,no,toddler,big,yellow,traditional,green,long sleeve,grey,long,clothes,4,9,yes,28.0,3.0,16.0,3.152716178,101.7188929,3.0
1350,20151227,19:54:13,foreigner,male,fat,24.0,yes,no_kids,small,pink,formal,red,short_sleeve,orange,long,blankets,6,9,yes,49.0,1.0,17.0,3.11400749,101.7186705,2.0
1351,20151223,5:23:20,foreigner,male,fat,53.0,no,toddler,small,brown,casual,blue,long sleeve,black,short,clothes,6,7,no,31.0,1.0,16.0,3.141485802,101.7033384,3.0
1352,20160215,3:11:06,chinese,male,moderate,26.0,yes,baby,big,grey,casual,white,long sleeve,pink,long,blankets,5,9,no,43.0,2.0,14.0,3.118397856,101.7643978,1.0
1353,20160218,12:26:37,malay,female,moderate,35.0,no,toddler,big,yellow,traditional,grey,short_sleeve,blue,long,clothes,5,8,yes,59.0,0.0,18.0,3.155498537,101.7716586,2.0
1354,20160229,21:39:31,chinese,male,thin,52.0,no,no_kids,small,brown,casual,blue,long sleeve,blue,short,blankets,4,10,no,21.0,2.0,7.0,3.169310897,101.7010343,1.0
1355,20160121,23:41:56,foreigner,male,fat,40.0,yes,young,small,purple,formal,pink,short_sleeve,brown,long,clothes,3,7,no,43.0,0.0,19.0,3.14972519,101.7379834,2.0
1356,20160116,13:51:41,malay,male,moderate,37.0,no,toddler,small,purple,formal,pink,short_sleeve,brown,long,blankets,3,8,no,58.0,5.0,11.0,3.126450087,101.7870521,2.0
1357,20160219,8:35:32,foreigner,female,fat,25.0,yes,toddler,big,purple,formal,black,long sleeve,blue,short,blankets,3,8,no,58.0,2.0,10.0,3.159491929,101.7213887,1.0
1358,20160131,15:08:03,indian,male,fat,32.0,yes,baby,big,orange,casual,red,short_sleeve,blue,long,clothes,4,7,yes,51.0,2.0,21.0,3.145623439,101.707585,2.0
1359,20160130,18:05:08,malay,female,moderate,28.0,no,no_kids,small,brown,formal,black,short_sleeve,orange,long,clothes,5,7,no,22.0,1.0,12.0,3.169360999,101.7299437,3.0
1360,20160117,14:18:24,foreigner,male,fat,18.0,no,toddler,small,brown,casual,brown,long sleeve,blue,short,clothes,6,7,yes,48.0,5.0,9.0,3.10494657,101.7135365,2.0
1361,20150112,4:00:58,chinese,male,fat,23.0,yes,toddler,big,red,traditional,yellow,long sleeve,blue_jeans,long,blankets,4,7,no,44.0,2.0,21.0,3.087774917,101.7680521,2.0
1362,20151112,7:50:30,malay,female,thin,55.0,yes,young,big,brown,casual,red,short_sleeve,orange,long,clothes,4,9,no,60.0,1.0,14.0,3.167508839,101.7421119,1.0
1363,20160214,13:36:15,malay,male,moderate,45.0,no,no_kids,big,black,casual,pink,long sleeve,blue_jeans,short,blankets,4,9,yes,33.0,1.0,13.0,3.120266094,101.7338375,1.0
1364,20151214,9:49:20,malay,male,fat,34.0,yes,young,big,white,casual,green,long sleeve,purple,short,blankets,5,7,no,36.0,4.0,7.0,3.184874288,101.709894,1.0
1365,20161002,0:17:14,indian,female,thin,38.0,yes,toddler,big,black,traditional,orange,long sleeve,blue,long,blankets,3,9,no,49.0,2.0,17.0,3.089377022,101.7182579,2.0
1366,20150712,15:37:15,malay,female,moderate,18.0,no,no_kids,small,pink,casual,green,long sleeve,grey,short,clothes,6,7,no,28.0,4.0,9.0,3.144262217,101.6998301,1.0
1367,20160115,2:15:18,foreigner,female,moderate,54.0,yes,no_kids,small,orange,formal,brown,long sleeve,brown,short,clothes,4,8,yes,52.0,5.0,19.0,3.097725116,101.7609645,2.0
1368,20151231,5:07:12,chinese,male,moderate,39.0,yes,baby,big,grey,formal,black,long sleeve,blue,long,clothes,3,9,no,18.0,2.0,18.0,3.136146261,101.7831775,2.0
1369,20151216,10:53:43,malay,male,fat,50.0,no,no_kids,big,blue,traditional,green,short_sleeve,brown,short,clothes,4,7,yes,23.0,2.0,18.0,3.187855695,101.7236375,1.0
1370,20161101,12:57:39,indian,male,moderate,59.0,no,toddler,small,black,formal,purple,long sleeve,blue,long,blankets,4,8,yes,57.0,0.0,19.0,3.128284643,101.7804788,1.0
1371,20160801,12:34:02,chinese,female,thin,59.0,no,toddler,big,red,formal,black,long sleeve,purple,long,blankets,3,10,no,12.0,5.0,21.0,3.150807924,101.7318986,2.0
1372,20160123,9:02:11,malay,female,moderate,54.0,no,young,small,orange,formal,black,long sleeve,blue,long,blankets,5,9,yes,24.0,0.0,19.0,3.175522433,101.7810397,1.0
1373,20160113,1:28:31,malay,male,moderate,33.0,yes,young,big,yellow,formal,pink,short_sleeve,green,short,clothes,5,8,no,17.0,1.0,14.0,3.161339205,101.7196024,2.0
1374,20160221,9:22:42,malay,female,thin,24.0,no,young,big,red,casual,purple,long sleeve,yellow,short,blankets,5,10,no,48.0,2.0,17.0,3.17762944,101.7363987,2.0
1375,20150812,4:22:37,indian,male,moderate,55.0,yes,young,big,grey,casual,black,long sleeve,black,long,blankets,4,9,no,50.0,2.0,15.0,3.164083182,101.7422295,3.0
1376,20160402,15:54:08,chinese,male,thin,28.0,yes,young,small,purple,formal,white,short_sleeve,orange,short,clothes,3,9,no,30.0,0.0,10.0,3.191219333,101.7052061,3.0
1377,20161101,19:42:06,foreigner,female,thin,24.0,yes,young,small,purple,casual,brown,long sleeve,orange,short,blankets,4,8,no,16.0,4.0,13.0,3.10348407,101.7163839,3.0
1378,20160502,10:56:51,foreigner,female,thin,27.0,no,toddler,small,blue,casual,green,long sleeve,white,short,blankets,6,10,no,31.0,1.0,15.0,3.110770918,101.7200031,2.0
1379,20160217,13:36:46,foreigner,male,fat,36.0,yes,toddler,big,orange,casual,blue,short_sleeve,blue,short,blankets,6,9,yes,22.0,1.0,20.0,3.103154784,101.7605264,3.0
1380,20160103,5:15:14,malay,male,thin,48.0,no,toddler,small,pink,casual,red,long sleeve,blue,short,blankets,6,7,yes,42.0,2.0,19.0,3.110453002,101.7200054,1.0
1381,20160101,10:16:21,malay,male,fat,36.0,no,young,small,brown,traditional,brown,short_sleeve,orange,short,clothes,6,8,no,36.0,2.0,12.0,3.108132132,101.7344642,2.0
1382,20160120,19:06:45,malay,female,moderate,35.0,no,toddler,big,yellow,traditional,green,short_sleeve,orange,short,clothes,4,7,yes,45.0,0.0,18.0,3.193200547,101.731638,2.0
1383,20160116,23:45:54,malay,male,moderate,40.0,yes,baby,small,purple,casual,pink,short_sleeve,green,long,blankets,5,7,no,17.0,0.0,7.0,3.119333993,101.705226,1.0
1384,20160301,7:20:06,indian,female,fat,55.0,no,young,big,yellow,traditional,blue,short_sleeve,green,short,blankets,3,8,yes,38.0,5.0,17.0,3.125469715,101.7197169,3.0
1385,20151213,10:55:06,malay,male,moderate,53.0,yes,toddler,big,green,formal,yellow,long sleeve,yellow,long,blankets,3,9,no,45.0,2.0,7.0,3.171333928,101.7090373,3.0
1386,20160219,8:26:22,foreigner,female,moderate,36.0,yes,young,big,green,formal,orange,short_sleeve,brown,long,blankets,6,9,yes,23.0,3.0,21.0,3.102130084,101.7238193,3.0
1387,20160502,11:50:07,malay,female,fat,39.0,no,baby,small,blue,traditional,white,short_sleeve,purple,short,blankets,3,9,yes,35.0,3.0,15.0,3.118261442,101.774113,2.0
1388,20161102,16:53:13,foreigner,male,moderate,40.0,yes,toddler,big,grey,casual,yellow,long sleeve,green,short,blankets,5,8,yes,53.0,0.0,19.0,3.174502887,101.7504036,3.0
1389,20151112,10:03:49,malay,male,fat,50.0,yes,baby,small,yellow,traditional,blue,long sleeve,yellow,long,blankets,5,7,yes,20.0,0.0,21.0,3.118324231,101.727395,1.0
1390,20160229,20:30:15,malay,female,moderate,43.0,yes,young,small,purple,formal,orange,short_sleeve,black,long,clothes,3,8,yes,45.0,0.0,11.0,3.152256344,101.764685,2.0
1391,20151228,7:02:55,foreigner,female,moderate,33.0,no,no_kids,big,black,casual,white,long sleeve,black,short,clothes,5,8,no,22.0,3.0,18.0,3.128997877,101.7442852,3.0
1392,20160126,13:58:50,malay,male,moderate,23.0,no,toddler,small,grey,formal,blue,long sleeve,pink,long,blankets,3,10,no,30.0,2.0,12.0,3.185315121,101.7567063,2.0
1393,20160402,3:32:59,indian,female,moderate,36.0,no,young,small,red,formal,orange,short_sleeve,blue_jeans,long,blankets,3,8,yes,41.0,3.0,17.0,3.145923398,101.7054583,3.0
1394,20160302,23:18:55,indian,male,fat,46.0,yes,toddler,big,white,traditional,brown,short_sleeve,blue,long,clothes,5,9,yes,37.0,5.0,8.0,3.105743588,101.7169529,2.0
1395,20160802,13:40:35,chinese,male,moderate,28.0,yes,young,small,yellow,traditional,purple,short_sleeve,blue,long,blankets,5,10,yes,27.0,4.0,18.0,3.155712927,101.7087259,1.0
